@@ROOF@@,@@WALL@@,@@FLOOR@@,@@WIN@@,@@SHGC@@,@@LPD@@,@@HEATEFF@@,@@COP@@,@@EPD@@,@@HSP@@,@@CSP@@,@@OCC@@,c0: Annual_T[GJ]
3.320104561,1.379304794,2.02983399,1.831125682,0.382502528,9.991736704,3.330940993,2.814300314,9.534708608,23.99087238,24.3568023,0.066092368,1750.202104
3.422623045,1.268626143,2.142871103,1.689126548,0.388696239,10.44200717,3.199601631,2.805456577,10.61061193,23.90990031,24.08914058,0.064406569,1869.627731
3.236758738,1.441135722,2.308524531,1.98405313,0.386346895,10.6754319,3.401458563,2.821832654,10.03298482,23.00748912,23.74716238,0.063603227,1816.093798
3.505518086,1.254076689,2.024322943,1.793925182,0.393200927,10.88269946,3.187261303,2.829474176,8.60909194,22.99469011,23.25714065,0.064065843,1717.262934
3.355084409,1.283705423,2.201784477,1.874489866,0.397592335,10.97211589,3.22410634,2.944937172,8.311314685,22.98079442,24.76066833,0.06151768,1649.641131
3.272874365,1.287199072,2.178395222,1.980963587,0.396814381,10.42036021,3.118899677,3.058830189,8.141483472,22.9746027,23.43759627,0.057551846,1639.642033
3.100533642,1.282382135,2.23991587,1.889443849,0.369626774,10.28963674,3.388568737,2.925045415,8.753433362,22.96280473,24.00411679,0.063238746,1672.936606
3.220259714,1.425049044,2.099242244,1.920838498,0.386641827,10.67955109,3.110867378,3.012282256,8.352749322,22.95856104,23.21528748,0.0582418,1673.833548
3.135141432,1.241036097,2.021070365,1.958891256,0.399586029,10.43560402,3.222997763,2.860495867,10.02540996,22.94142907,23.80159104,0.061213491,1810.773631
3.112852345,1.344730203,2.226737666,1.810263162,0.395069127,10.64948443,3.273407454,2.942225942,9.125981714,22.93754859,24.7241896,0.066040372,1707.25802
3.267931185,1.247483787,2.257357848,1.980747018,0.37973264,10.73023352,3.332514474,2.95973779,8.996766188,22.92613412,24.32585908,0.053900259,1703.196616
3.144723772,1.291544818,2.06085504,1.86069886,0.377672016,10.8546205,3.175947586,2.9302324,9.815477582,22.91166469,23.04563921,0.054687738,1823.404856
3.161870991,1.320451338,2.071695332,1.854064816,0.389210756,10.5793395,3.433559471,2.866966015,9.973721815,23.89303812,24.74897608,0.054944378,1793.482404
3.297592035,1.274932889,2.10226092,1.889962652,0.375410886,10.89207602,3.394285957,2.980846306,10.91013073,22.90555684,22.91075026,0.058033858,1922.493126
3.546708017,1.233261367,2.266449842,1.723581571,0.396124392,10.99499528,3.113218138,2.855367553,10.23653555,22.89771431,24.70544662,0.053993551,1819.858043
3.246006518,1.236414194,2.047212761,1.965258815,0.398806192,9.967258256,3.4567894,2.863510891,10.89298863,22.88732184,23.18089385,0.06879272,1892.91087
3.168151822,1.219405562,2.189099595,1.880442017,0.388225898,10.81205664,3.244069895,2.90785443,10.80258008,22.87315622,23.89497681,0.052422254,1878.808848
3.116442984,1.212531754,2.224491128,1.96154203,0.383987112,10.09036297,3.234908181,2.830678727,10.20594135,22.86530597,23.22943514,0.05643178,1833.589102
3.275508247,1.272004125,2.010921246,1.847743602,0.399747081,10.28169073,3.141664099,2.820057108,9.800422753,22.85489268,22.94062634,0.050699776,1817.028205
