@@ROOF@@,@@WALL@@,@@FLOOR@@,@@WIN@@,@@SHGC@@,@@LPD@@,@@HEATEFF@@,@@COP@@,@@EPD@@,@@HSP@@,@@CSP@@,@@OCC@@,c0: Annual_T[GJ]
3.588627889,1.532330057,2.070777153,1.679503989,0.357333345,9.363051216,3.525833919,2.866345035,9.534708608,23.99087238,24.3568023,0.066092368,1707.556076
3.699203209,1.363959173,2.386913886,1.641871024,0.370464265,9.790006334,3.336398718,2.844373433,10.61061193,23.90990031,24.08914058,0.064406569,1831.507611
3.439696047,1.562605976,2.561119911,1.973366931,0.365142906,10.21910371,3.567468643,2.884791956,10.03298482,23.00748912,23.74716238,0.063603227,1783.7781
3.743591427,1.329474067,2.053485028,1.658020559,0.381638508,10.70294192,3.310288596,2.903201181,8.60909194,22.99469011,23.25714065,0.064065843,1692.853143
3.634839577,1.397208226,2.485944169,1.726742384,0.393388391,10.92811896,3.384306488,3.118723965,8.311314685,22.98079442,24.76066833,0.06151768,1626.66353
3.510861674,1.404493805,2.452789357,1.964745323,0.391267881,9.757758617,3.14784478,3.203127386,8.141483472,22.9746027,23.43759627,0.057551846,1599.816223
3.1110567,1.394405725,2.524888007,1.749958125,0.339890496,9.590475457,3.562118173,3.091552866,8.753433362,22.96280473,24.00411679,0.063238746,1625.322784
3.40411234,1.557445606,2.280250979,1.810962514,0.365789242,10.22792446,3.127556519,3.181046641,8.352749322,22.95856104,23.21528748,0.0582418,1634.735028
3.19891091,1.29705428,2.043312288,1.904336574,0.398860543,9.780330764,3.382258869,2.973804965,10.02540996,22.94142907,23.80159104,0.061213491,1772.536911
3.142271589,1.498578037,2.513334108,1.665728682,0.386563037,10.16444715,3.463220958,3.115274463,9.125981714,22.93754859,24.7241896,0.066040372,1670.5806
3.501700795,1.313229206,2.537519036,1.964141786,0.352451026,10.33950579,3.527140024,3.136178994,8.996766188,22.92613412,24.32585908,0.053900259,1668.135769
3.223157438,1.413321102,2.167797035,1.708625495,0.349233339,10.63354937,3.285296554,3.099056465,9.815477582,22.91166469,23.04563921,0.054687738,1787.371114
3.266117575,1.464964795,2.200811403,1.700986681,0.37168019,10.02497789,3.577520972,2.987527161,9.973721815,23.89303812,24.74897608,0.054944378,1753.431927
3.553782517,1.378205865,2.28846186,1.750831712,0.346104169,10.72629235,3.564596013,3.157225373,10.91013073,22.90555684,22.91075026,0.058033858,1885.752074
3.756037599,1.277264103,2.543040978,1.64358811,0.389398002,10.98627279,3.133504214,2.962661283,10.23653555,22.89771431,24.70544662,0.053993551,1806.773068
3.458831221,1.285320477,2.125391518,1.921466019,0.396715753,9.351917204,3.582478065,2.980247214,10.89298863,22.88732184,23.18089385,0.06879272,1853.59673
3.281658844,1.241576716,2.468922342,1.735529985,0.369368079,10.53018686,3.419149106,3.064552678,10.80258008,22.87315622,23.89497681,0.052422254,1846.675654
3.15139514,1.223851826,2.511175027,1.911429859,0.36021029,9.418058312,3.403641014,2.906071763,10.20594135,22.86530597,23.22943514,0.05643178,1792.727195
3.515665186,1.371647896,2.01181831,1.694327039,0.399303808,9.581781586,3.20447503,2.880468647,9.800422753,22.85489268,22.94062634,0.050699776,1776.185946
3.245996638,1.402530559,2.284077869,1.86622042,0.350602533,10.96414083,3.348117822,2.94549879,8.855484069,22.84788008,23.39187218,0.055355927,1711.014959
3.238751252,1.421802051,2.07760544,1.86367241,0.371286941,10.81316337,3.530875728,2.932475526,10.85786759,22.8397607,23.0236348,0.056396291,1902.952323
3.23256874,1.573793901,2.267888042,1.686403956,0.348526555,9.272987106,3.444993873,3.187092429,10.50085668,22.82105831,23.73791356,0.059904412,1762.404506
3.551789456,1.520710091,2.322872977,1.687109556,0.382363853,9.970385096,3.350749231,2.889049663,8.498871014,22.81541552,23.11308074,0.05304951,1652.79371
3.28110208,1.353379488,2.149716509,1.947226688,0.36825348,9.81855762,3.268162069,3.051329892,9.948791569,23.88676825,24.49579614,0.051881901,1757.878781
3.453385973,1.369272782,2.134052751,1.650216046,0.387760831,10.02291866,3.575563192,2.80664902,8.008817473,22.80042984,24.15175257,0.057243363,1591.913069
3.534087803,1.491928382,2.064180436,1.661681667,0.344534661,10.39229307,3.100682314,2.78046547,9.943067964,22.79240368,24.48091462,0.061474697,1769.853625
3.235167497,1.253127875,2.507805604,1.867906069,0.369239979,10.57892448,3.317476472,3.038702172,8.190547201,22.78365085,24.16938485,0.051957704,1619.658147
3.205554986,1.343456006,2.253909358,1.884117483,0.335932451,10.97897036,3.259949133,2.974481896,8.962618737,22.77840835,23.27277329,0.06203868,1725.410931
3.225984126,1.237698671,2.1008597,1.697037464,0.385269151,9.553777824,3.254456064,3.164454144,9.753802568,22.76711464,23.05159994,0.062631418,1747.711822
3.130716186,1.501959387,2.306410168,1.782657831,0.355952439,10.78951747,3.497302573,3.040122067,10.20157849,22.75879727,24.77018475,0.056649888,1783.651446
3.750323061,1.343005492,2.047471963,1.666360296,0.37599979,9.478531209,3.475014175,2.934878754,10.37220874,22.74887084,24.55081555,0.069719338,1765.469076
3.13703201,1.481900396,2.115293987,1.705287645,0.399748412,10.13726317,3.261187729,2.835896578,9.502671611,22.73131747,23.08750596,0.055205405,1765.307896
3.434082482,1.258980446,2.512941674,1.749156143,0.353599991,10.62548516,3.241408013,3.007986487,9.596920623,22.7291579,23.24618794,0.061188904,1766.71191
3.431702787,1.488816851,2.429498289,1.917762381,0.39961977,9.460352424,3.399040169,3.130150086,8.258397777,22.71966128,23.23391726,0.05791463,1599.805428
3.421951062,1.533191993,2.144736195,1.80336446,0.395015952,9.395059556,3.124563447,2.958020588,7.920004274,23.87458191,24.22784488,0.06298218,1580.331595
3.531069993,1.303925775,2.397760621,1.771767647,0.346436898,10.23807414,3.136221193,2.826010117,10.27949598,22.70678564,24.24706625,0.067360477,1798.787349
3.478714874,1.253604394,2.450763975,1.870919581,0.397486929,10.80114014,3.555422186,2.826211529,9.679401896,22.69361304,22.99957496,0.065897805,1813.236288
3.352456234,1.29840175,2.440104197,1.739592891,0.357984296,10.63024097,3.265115742,3.072591371,9.382840069,22.68084776,24.6050325,0.050589608,1710.818283
3.507438226,1.27383707,2.138378971,1.831300174,0.345778048,10.24460308,3.547758243,3.182054431,10.22806732,22.67428357,24.34592211,0.056899431,1763.006533
3.673144447,1.242631147,2.068381494,1.951926112,0.343388401,10.9728042,3.450941848,2.891037658,9.650490836,22.66291445,22.88066574,0.053690239,1801.684459
3.154504756,1.227569206,2.311499123,1.829430598,0.351994007,9.912945896,3.195569938,3.084943643,10.43836847,22.65613419,23.66096592,0.058484357,1799.845427
3.26471936,1.453972873,2.084127024,1.778098931,0.39855375,10.76881599,3.120524629,3.0986217,9.762218485,22.64272231,23.00867314,0.058664304,1796.573596
3.47426798,1.266222708,2.526915252,1.88508021,0.386118472,9.860279926,3.235246288,2.832211273,8.601449024,22.6397907,22.72953486,0.068654999,1697.240584
3.524502168,1.486502844,2.401639579,1.693959354,0.349979728,10.09785565,3.48229321,3.044949498,9.594017464,22.62584623,23.87026275,0.062394896,1714.966647
3.217770879,1.409431849,2.490577475,1.743216233,0.396091021,9.289227116,3.171173076,2.84717161,8.029714718,22.61800231,23.16312703,0.056154733,1597.083569
3.625538871,1.312225764,2.26175073,1.980258391,0.398418964,10.98234735,3.206085395,2.875484832,8.543468759,23.86108474,24.61019375,0.05968298,1691.164128
3.297379175,1.366479515,2.461748162,1.783762463,0.393191764,9.734909391,3.361833721,2.990538014,10.60355186,22.6043617,22.63801761,0.066913662,1862.150786
3.311408763,1.251501648,2.270238339,1.781812296,0.349391653,9.84810552,3.507701061,3.140162295,8.209638109,22.59830102,23.78668685,0.064207007,1586.985045
3.284995181,1.385997185,2.493156255,1.756998989,0.374190229,9.652853935,3.450016065,2.822456863,8.740420772,22.5897288,24.33793434,0.051323504,1639.873713
3.70345194,1.382623029,2.541418499,1.907846622,0.349573085,10.28806581,3.372944416,2.820010777,8.455437467,22.57024338,22.90750169,0.05972322,1670.555973
3.338065983,1.275085259,2.099399453,1.958916882,0.364270006,9.482029476,3.56310397,3.16913941,9.363031168,22.56311382,23.41308086,0.060546675,1686.327728
3.256660608,1.488528616,2.199150845,1.824922533,0.3372731,9.618308585,3.430735029,2.979802707,10.57927061,22.5555337,22.84591986,0.069551683,1828.846274
3.403275385,1.262973446,2.063708798,1.72763827,0.365363885,10.3758427,3.417309084,2.888239382,10.10663532,22.54302946,23.20386512,0.069427706,1813.054836
3.147333603,1.321820206,2.16285835,1.816228774,0.33433598,10.93340924,3.563858747,2.937276627,10.38542156,22.53161286,22.62097279,0.062188267,1873.496465
3.185529655,1.458728641,2.570881069,1.803718262,0.366603297,10.29480431,3.149084194,2.886250032,8.321534876,22.52518973,23.12451407,0.054724453,1650.855174
3.63224056,1.435598993,2.468060186,1.792015053,0.365033677,10.18825016,3.499653336,3.043445867,8.278061345,22.51421766,22.95989238,0.052378886,1625.745949
3.191378238,1.224698607,2.118466589,1.86668939,0.391065287,10.43451244,3.14578645,3.120859422,9.700645025,23.85768775,24.09631926,0.050065531,1771.59286
3.456942525,1.410643725,2.388635834,1.65379451,0.357564616,9.485661374,3.226467903,2.996547169,9.737829111,22.5062085,22.59971797,0.058393,1758.40566
3.370281162,1.422181742,2.313739685,1.763684033,0.37739496,9.438654096,3.191095537,3.107932473,10.90357787,22.49434465,23.57997246,0.061031436,1820.115789
3.594317407,1.550750539,2.170200812,1.846124589,0.37667707,10.70783888,3.451996167,3.151537709,9.704458707,22.48738035,23.50114665,0.057046718,1750.9883
3.549451217,1.362625637,2.398655483,1.768101662,0.338682052,10.7493517,3.331518393,2.920868794,9.377622828,22.47189597,24.41765826,0.058420987,1719.894183
3.320182336,1.391191056,2.448107635,1.712947733,0.386796508,9.422974329,3.333985464,3.199180734,10.79140478,22.46281167,22.92764827,0.051652446,1822.433627
3.164226411,1.230913388,2.243060058,1.696083035,0.357906811,9.432114831,3.371586046,3.021370185,8.474466872,22.45815632,22.68746194,0.050178171,1635.879226
3.487863001,1.297839528,2.447309269,1.673326677,0.365726174,10.91584566,3.280112485,2.924143913,7.999676545,22.4437865,22.67643581,0.05437883,1653.358872
3.195709588,1.344682436,2.365780399,1.861849421,0.380613083,9.508324107,3.123148228,3.064236489,9.693469795,22.43169665,24.21306633,0.051515738,1710.403773
3.358706709,1.263748297,2.188747999,1.938242058,0.389561947,10.89415746,3.510228811,2.858041825,8.69821638,22.42294008,24.86822413,0.053512522,1676.447403
3.354478054,1.407883347,2.157357905,1.924066772,0.350809933,9.718214498,3.129731208,2.995033095,10.43137633,22.41680203,23.64874883,0.056980722,1791.94723
3.23483203,1.290918448,2.154325501,1.855381862,0.340200903,9.701019374,3.2843414,2.977991699,9.135203744,23.8455,24.98551723,0.055705868,1675.399629
3.189205321,1.535341098,2.439276284,1.690756477,0.351361735,9.358064931,3.249301542,2.805155983,10.312483,22.40714481,24.85239879,0.057022829,1757.872862
3.566048719,1.261154605,2.316345308,1.678572277,0.366262828,9.583192292,3.54053742,3.136102359,9.2579054,22.39166725,22.64151431,0.057114819,1700.541426
3.46027083,1.467716877,2.518356477,1.664490915,0.342764604,10.99716126,3.139421382,2.877190242,8.200363145,22.38354088,22.49166731,0.06848249,1687.508614
3.410486406,1.236059681,2.293992486,1.671536094,0.359661481,9.906135829,3.490704955,2.943926447,10.81971237,22.37520722,23.19688382,0.058938956,1846.94842
3.409387678,1.466981596,2.215656065,1.657372605,0.343577251,9.696801871,3.319793783,2.871113044,8.28998063,22.36350713,22.80155057,0.053656572,1623.547168
3.379070621,1.451281864,2.356668954,1.809880112,0.360406651,10.4004856,3.25123824,2.936272116,8.55294653,22.35684413,24.02223615,0.061857848,1643.348454
3.617376043,1.396608826,2.121654895,1.791348077,0.377527955,10.99427812,3.184677532,2.830792813,8.818412856,22.34087158,24.97390293,0.062865336,1684.612394
3.242554792,1.347450712,2.315160048,1.918781115,0.338997258,10.15164921,3.178692561,3.048598395,10.34799193,22.33689563,22.76064565,0.067899656,1830.289805
3.131573551,1.245932138,2.363326278,1.665367598,0.345697984,10.34066574,3.418296431,2.890591239,10.15132081,22.32511879,22.50592348,0.055308267,1835.980039
3.157576033,1.417054942,2.280690111,1.749357536,0.39525613,9.524968676,3.333654245,3.126569104,8.295580583,22.31171203,23.51606594,0.056077203,1591.529215
3.414157901,1.551407411,2.151781869,1.688954588,0.355725673,9.937785396,3.538607319,2.887370814,10.55729567,23.8371107,24.10030722,0.060909371,1818.194392
