@@ROOF@@,@@WALL@@,@@FLOOR@@,@@WIN@@,@@SHGC@@,@@LPD@@,@@HEATEFF@@,@@COP@@,@@EPD@@,@@HSP@@,@@CSP@@,@@OCC@@,c0: Total[kBtu]
0.336329659,0.113849207,0.283484349,2.696934942,0.327509839,10.94343574,3.23741805,3.67982814,8.962618737,22.53409002,27.69261943,4,89590.07202
0.344178428,0.094082619,0.233035992,1.737412782,0.452639152,6.989806935,3.225830236,4.500182344,9.753802568,22.52053757,24.4616232,4,86612.46782
0.309587888,0.146144703,0.303203921,2.176554489,0.378285172,10.41787418,3.738123075,3.963281072,10.20157849,22.51055672,28.22816277,3,89811.97985
0.693414192,0.113762134,0.217535333,1.58007143,0.429129901,6.781065184,3.691104953,3.508810511,10.37220874,22.49864501,25.87922776,5,85537.84932
0.311730634,0.141865934,0.23739762,1.779727465,0.489361915,8.60845452,3.240030909,3.081377323,9.502671611,22.47758096,23.88886431,3,92628.4485
0.44138473,0.097954448,0.396639419,2.004726349,0.372318819,9.962831914,3.198304935,3.824510494,9.596920623,22.47498948,24.9321185,4,93046.69094
0.440057644,0.143334694,0.355448281,2.869497601,0.489035649,6.730635389,3.530835245,4.352047663,8.258397777,22.46359354,25.47792479,4,77665.86475
0.434680995,0.152924723,0.246532944,2.282757544,0.4773593,6.549506343,2.951817414,3.608743531,7.920004274,23.84949829,24.14621034,4,83089.44974
0.50105964,0.10630446,0.341086936,2.120699393,0.354151552,8.888114389,2.97640982,3.038684773,10.27949598,22.44814276,24.13206515,5,97548.54999
0.467428692,0.096971482,0.365454798,2.629243698,0.48362627,10.45011665,3.860728344,3.039554526,9.679401896,22.43233565,28.86912171,5,89897.8752
0.399027284,0.105265294,0.360399157,1.955677004,0.383438431,9.976025001,3.248317184,4.103492758,9.382840069,22.41701731,23.33794358,3,94012.41791
0.485437027,0.100688252,0.244532684,2.426038142,0.352480557,8.906226347,3.844561,4.576185388,10.22806732,22.40914028,26.65476706,4,88384.48142
0.613968886,0.094975395,0.223491023,3.044721321,0.346419859,10.92633019,3.640323575,3.319492189,9.650490836,22.39549734,27.40926693,3,92913.75933
0.317763912,0.092257804,0.305190327,2.416449196,0.368245671,7.986175637,3.101607983,4.156833382,10.43836847,22.38736103,27.9682916,4,89207.30956
0.359777201,0.136004673,0.22807279,2.153172166,0.486331975,10.36044619,2.943297392,4.215899125,9.762218485,22.37126677,23.70761304,4,96418.32599
0.464731465,0.099283911,0.404073695,2.70187271,0.454793227,7.840074889,3.185306571,3.065463125,8.601449024,22.36774884,28.91765321,5,81151.4083
0.496641239,0.14284253,0.34280669,1.721625339,0.363136991,8.499134061,3.706460321,3.984127293,9.594017464,22.35101547,26.47544729,4,83684.94853
0.340992711,0.126880674,0.385076491,1.974260908,0.480085923,6.255916409,3.050141986,3.130066116,8.029714718,22.34160278,27.20137598,3,75744.03843
0.572015209,0.107872748,0.286342963,3.190035873,0.485990125,10.95280385,3.123790691,3.252330661,8.543468759,23.83330168,25.75105887,4,95750.18619
0.373714825,0.118333098,0.370749842,2.182220082,0.472732734,7.492284293,3.452346998,3.749163028,10.60355186,22.32523404,28.13726633,5,86476.10262
0.379938571,0.096587916,0.289470635,2.172217794,0.361645497,7.806301849,3.760059034,4.395283229,8.209638109,22.31796123,28.42547916,5,75567.84953
0.368341225,0.122187276,0.386389291,2.044951833,0.424540436,7.264654127,3.638370603,3.02334081,8.740420772,22.30767456,26.08091599,3,80969.34909
0.643314213,0.121517452,0.411967196,2.818640266,0.362105651,9.026796382,3.475785381,3.012777915,8.455437467,22.28429206,23.26719867,4,90320.1724
0.392180768,0.100919105,0.232598921,3.08057656,0.399380451,6.790769733,3.876933324,4.520414654,9.363031168,22.27573658,24.40506766,4,83751.63125
0.356451392,0.143273347,0.264312423,2.393327607,0.330910036,7.16882182,3.597696614,3.702804919,10.57927061,22.26664043,23.15483655,5,91609.46612
0.424652732,0.098686693,0.2221475,1.894362473,0.40215478,9.270298362,3.569374132,3.307408436,10.10663532,22.25163535,25.43101856,5,92176.66302
0.315268781,0.109696048,0.252321288,2.348737838,0.323460819,10.81704458,3.878525552,3.51916521,10.38542156,22.23793543,23.46548309,4,99320.43552
0.3288741,0.136995011,0.42858558,2.284572172,0.405298218,9.04548965,3.00354475,3.298817859,8.321534876,22.23022768,23.60538594,3,88841.28855
0.577640556,0.132208028,0.373832741,2.224547118,0.401317297,8.749897615,3.743082088,3.977634185,8.278061345,22.21706119,27.63299357,3,78347.25041
0.331027847,0.091742763,0.238366449,2.6075473,0.467339496,9.433054178,2.996588049,4.311927935,9.700645025,23.82922531,26.96941141,3,93868.9547
0.454443708,0.127125363,0.337079233,1.515622274,0.382374027,6.800844988,3.166788273,3.775112268,9.737829111,22.2074502,27.14138353,4,81281.41253
0.407751298,0.129464852,0.306069274,2.079239022,0.432668378,6.670442023,3.092169085,4.256105689,10.90357787,22.19321358,24.54078749,4,90283.60735
0.54691418,0.156800868,0.254703624,2.502071675,0.43084764,10.1912895,3.642547695,4.444405503,9.704458707,22.18485642,23.323213,4,93321.45359
0.513752326,0.11757786,0.34148282,2.101896778,0.334483466,10.30645028,3.388395799,3.448311517,9.377622828,22.16627517,27.66587374,4,87996.58618
0.383906346,0.123221247,0.364187397,1.819015594,0.456512883,6.626944759,3.393600167,4.650141634,10.79140478,22.15537401,24.68947955,3,87923.32305
0.321189472,0.092858979,0.279577283,1.73251757,0.383241912,6.65230144,3.472919854,3.882305111,8.474466872,22.14978759,28.85323842,3,74557.90401
0.473052472,0.105159736,0.363807466,1.61580158,0.403073631,10.76832143,3.279953316,3.462454414,7.999676545,22.1325438,23.58424632,3,89681.75426
0.332635388,0.114086372,0.327267915,2.582723391,0.440830284,6.86371371,2.948831962,4.067414003,9.693469795,22.11803598,23.20412083,3,90425.638
0.402055221,0.098829,0.260819367,2.974536632,0.463526678,10.70815616,3.765391407,3.177006798,8.69821638,22.10752809,25.29216084,3,91331.62772
0.400003083,0.126568303,0.25055074,2.901832439,0.365242583,7.445970967,2.962718979,3.768574065,10.43137633,22.10016243,28.12475178,4,88140.0292
0.347656853,0.103863381,0.249579757,2.549551673,0.338335623,7.398269946,3.288874352,3.69498447,9.135203744,23.81459999,26.66191993,3,86139.52369
0.330225412,0.153396627,0.360009865,1.705197977,0.36664208,6.446879499,3.214956599,2.94863069,10.312483,22.08857377,27.47375135,4,83484.45424
0.52564584,0.098352921,0.307094814,1.642705949,0.404434709,7.071405658,3.829328432,4.37775127,9.2579054,22.0700007,28.2378544,4,77251.55141
0.456393247,0.138875388,0.399500678,1.570483489,0.344837763,10.99389914,2.983160726,3.25969511,8.200363145,22.06024906,25.34082105,5,87285.92199
0.428483816,0.093786572,0.298413951,1.606617787,0.387692161,7.967283821,3.724205179,3.547881024,10.81971237,22.05024867,27.7859714,4,87759.12808
0.427896789,0.138721136,0.269949868,1.533974103,0.346898824,7.386570164,3.363662341,3.233452038,8.28998063,22.03620855,27.00460977,3,76176.8983
0.412155893,0.135445698,0.323444435,2.316175933,0.389582087,9.338660285,3.21904213,3.514827446,8.55294653,22.02821295,28.5913178,4,81599.11873
0.565279723,0.124303559,0.239343808,2.221126239,0.433005683,10.98590104,3.078630088,3.059337815,8.818412856,22.0090459,27.53070603,4,88785.06935
0.350733183,0.11462239,0.306627858,2.874722622,0.3352829,8.648362855,3.066004591,3.999884265,10.34799193,22.00427475,23.23347571,5,96323.92751
0.309877597,0.095574416,0.32623324,1.574979942,0.352277494,9.172713905,3.571456974,3.317564424,10.15132081,21.99014255,24.12549774,3,93728.28948
0.318840729,0.128423115,0.293370758,2.005759281,0.477968445,6.909887433,3.392901449,4.336583966,8.295580583,21.97405443,25.80142346,3,76422.30592
0.430454092,0.156946792,0.248768071,1.695956196,0.377710039,8.055082934,3.825256819,3.303657713,10.55729567,23.80453283,27.4596922,4,88058.52035
0.417787778,0.135066948,0.269554851,1.940292514,0.474816242,8.182232037,3.443368029,3.440340091,8.406465206,21.97007261,25.11610944,5,81793.91523
0.50700838,0.154245978,0.379013177,1.599409236,0.332292994,10.33274649,3.612520036,4.590520409,8.943167821,21.95671006,25.03127391,4,85109.93497
0.640831836,0.112148739,0.207463761,2.267426793,0.40384863,9.610562676,3.213515121,3.633034835,10.27282271,21.9389195,23.51925932,5,97152.61033
0.399510051,0.111487826,0.212197898,1.450804241,0.451541008,6.92066369,3.556844132,3.342066447,10.88557157,21.9343501,24.03182815,4,91788.96268
0.299591722,0.113428209,0.228306618,3.195676307,0.457298548,10.43866465,3.54434518,4.09533557,8.432671926,21.91973543,26.39981771,3,86125.94253
0.553814987,0.095747663,0.357444883,3.127695224,0.418449762,6.154736797,3.353185632,4.245371599,10.63142151,21.91018729,27.23249204,5,85844.24219
0.367774723,0.107782726,0.240826896,2.066101451,0.48545681,8.874523425,3.37059327,3.74199351,8.86595132,21.89158169,27.09569703,3,83147.37289
0.300441319,0.148563052,0.211925899,2.731088644,0.472477842,8.729419388,3.927811753,3.623398198,8.702133508,21.88547023,27.1344316,3,80655.29733
0.362733275,0.104620273,0.23158316,2.486860391,0.318288652,7.484910709,3.031850985,4.269657878,8.950054352,21.87399809,28.84186896,5,80223.50306
0.406987134,0.121047353,0.38838632,1.881141162,0.329749987,8.7340976,3.207000555,3.122217728,8.973355462,21.86314995,28.36021817,4,82208.78144
0.71911521,0.13976028,0.348382217,3.00896288,0.355479973,8.624868854,3.559907255,3.526178125,10.36023542,23.78507155,25.50717586,5,94177.67337
0.605663836,0.101869189,0.285587437,1.750246682,0.362796313,9.378268515,3.120994313,3.200038044,9.496499618,21.84208318,24.79513003,5,91225.80321
0.415979312,0.126383021,0.24425705,2.904164092,0.345304769,8.411256479,3.412565734,3.004922385,9.723215722,21.83457294,23.13512354,3,93907.54228
0.306258163,0.137429013,0.281802759,3.042467183,0.447892929,10.5027548,3.770458865,3.99446574,7.956564843,21.82173461,23.84634275,4,86626.14494
0.517932663,0.129267644,0.354478033,2.95328309,0.451902441,10.66827951,3.406852355,3.960141278,10.70253143,21.81009636,25.80894736,3,97162.46311
0.61502972,0.149764562,0.353007427,1.89205658,0.446305599,7.709330077,3.49126799,4.742427881,9.404508259,21.79649228,24.40285754,5,82983.11508
0.610361014,0.101186588,0.307859272,2.116050477,0.45128688,9.506006229,3.776850895,3.152115193,10.15775711,21.79048947,28.57896794,3,88559.19298
0.477191328,0.09045297,0.304301384,2.132024364,0.37366803,8.70235101,3.102064486,4.586386977,8.383958739,21.77258812,23.39522996,5,85730.72545
0.549166432,0.137042566,0.303406243,2.812062599,0.463021316,8.947845856,3.660018625,3.493205855,10.50696894,21.76517299,25.14096203,3,93260.27748
0.411259441,0.145275471,0.432400983,3.063612752,0.376028764,9.72644281,3.790440987,3.077830611,9.746220337,21.75137818,25.83229547,4,90741.34083
0.323972299,0.09389708,0.388551805,2.748107871,0.377088741,6.673213695,3.04182923,3.377178974,8.644530076,21.73309775,24.44141275,5,84007.01932
0.298514412,0.114760422,0.371412367,2.731995322,0.398447836,7.591469263,3.088880737,2.927335387,9.715516318,23.78377944,24.55072637,3,95294.27043
0.655718221,0.157922359,0.245787435,2.060566824,0.465987961,10.78402354,3.632558837,3.136969345,9.214897817,21.72064457,28.93733002,3,85781.38164
0.408834652,0.150441813,0.217968818,1.80538071,0.371346983,6.288586838,3.628657678,3.426509131,9.571497177,21.70900159,26.33002103,3,78844.05986
0.447069073,0.131635485,0.272168952,2.13839968,0.342739206,7.858650672,3.56736905,4.514000596,9.102632777,21.70745355,24.11541614,3,82843.78721
0.417145916,0.142396623,0.275536503,2.83269642,0.358522105,6.385385761,3.221809585,3.815329327,7.993439596,21.68471275,24.75881556,5,76618.33913
0.527996061,0.158617322,0.274553362,2.069399832,0.358276648,10.48410631,2.993886573,4.046739312,9.433815361,21.6821435,28.20552121,5,86572.98418
0.393446875,0.145956653,0.331001183,1.77457445,0.332781469,10.73478819,3.867135629,4.367608202,8.467478172,21.66223231,27.91558311,3,80910.31894
0.662579197,0.147345048,0.242882214,2.93530569,0.375819299,8.024840779,3.76930298,3.690182387,8.840322749,21.65474882,23.16414285,5,85296.60013
0.429549357,0.107642428,0.3980408,2.860259626,0.393175849,6.39015442,3.852593924,4.028537208,8.539037645,21.64516356,27.33264794,5,74742.57997
0.377426263,0.152251012,0.3152598,2.994576236,0.416608484,6.740766222,3.732743317,3.5097079,9.819118583,21.63056873,25.46484934,4,83638.60679
0.370082507,0.120954153,0.332166843,2.378274023,0.442195559,9.577233746,3.585810446,3.644166811,10.24457383,21.61231263,26.99210214,3,90203.59498
0.491509377,0.093048035,0.245036437,2.494175391,0.346142097,8.721218692,3.856244911,3.854148244,8.064440639,23.97982752,27.12511552,4,81784.91159
0.301989324,0.147835416,0.345032665,2.23332494,0.350112774,7.713708713,3.331476823,4.439500954,8.374549776,23.76636278,24.56193736,3,83040.44254
0.349989963,0.120273487,0.222849647,3.229054895,0.438895422,9.899451266,3.135119295,3.709202019,8.833499952,21.60597886,27.75058894,4,86142.20988
0.601317069,0.160296947,0.219678971,1.588024179,0.339570254,9.49621808,3.698530329,2.873357734,8.262549052,21.59319028,28.68032968,3,77732.3228
0.423528209,0.090707537,0.235807881,2.567159398,0.380481749,6.324287859,3.302075984,3.3367559,9.143434517,21.58716899,23.47672324,4,85785.60119
0.321689776,0.152539431,0.221904701,1.595064028,0.340293173,7.285849693,3.017810633,3.353049786,8.615208688,21.57200631,26.25451115,4,77990.41744
0.665666749,0.09588963,0.322411246,2.998194903,0.347251574,6.172457775,3.417671868,4.477846221,9.268474887,21.56041697,24.89613131,4,81610.42965
0.49270003,0.13662636,0.281602526,2.200532396,0.396751291,10.87977279,3.150609328,4.526340782,8.0920484,21.54838143,25.71131767,5,83864.87999
0.365849551,0.129114035,0.256590091,2.001007774,0.339387563,10.6910657,3.052829003,4.488126728,10.33530906,21.53157474,24.32660097,3,95389.77049
0.453727588,0.121341552,0.22584956,2.441564786,0.458628863,8.226852225,3.466939797,4.37346163,9.162615722,21.52434679,27.9326889,3,80665.86798
0.592248235,0.124922745,0.405633418,1.65886903,0.476088324,7.457006843,3.564988558,2.979045009,9.834849209,21.50569858,28.71280199,5,81619.77454
0.635853891,0.101907626,0.273992411,3.161447785,0.353742098,9.094067386,3.642900984,2.890154914,8.730645365,21.50242184,25.49055625,4,86684.9209
0.52274012,0.093157871,0.29683448,3.170047242,0.483113207,7.743978398,3.396272082,4.605181706,9.79266407,23.75467176,28.526039,3,87734.00197
0.297822674,0.095234531,0.361885531,2.048004072,0.40417417,7.771492453,3.341042761,4.416547199,10.01319656,21.48125757,24.51867942,3,87956.50882
0.34828474,0.147560687,0.261242646,1.549880199,0.436437641,7.194502627,3.773698421,4.481716919,10.41041898,21.47931236,26.16562113,4,82746.25627
0.323302679,0.146856312,0.38657344,2.021862925,0.431592464,9.091727524,3.804469923,3.822091856,10.90523911,21.45696186,25.04776355,3,92852.92994
0.327190098,0.102203907,0.309324133,2.216024452,0.444552789,10.52264847,3.922828757,4.154518382,8.919103674,21.44579636,24.08678645,5,89300.07798
0.421110418,0.104081081,0.318786264,1.73599589,0.349821548,10.67355223,3.761679697,3.940159003,9.510312587,21.43454847,26.74941688,5,87601.60663
0.608984301,0.160873015,0.21140115,3.20893773,0.39699713,6.418063594,2.905424975,4.053649017,8.077545144,21.42123304,28.17445506,5,74389.95258
0.559834244,0.118555026,0.237149166,1.923647243,0.429603303,8.270926515,3.550187662,3.75734645,10.66765092,21.41027834,25.90081147,5,89119.83258
0.390261082,0.146637018,0.343527024,2.541190818,0.39364672,7.946661548,3.436373256,4.646765436,9.869773726,21.39872671,28.64653594,3,81977.78333
0.378151226,0.099613977,0.28606369,2.635022963,0.398131943,8.569933726,3.601121449,4.085093108,7.842441646,21.38689666,26.92732794,3,77415.82599
0.583875244,0.091835022,0.312325551,2.323728038,0.47811577,6.411528243,3.337764638,3.171198616,8.21784813,21.37776995,25.00222143,4,79307.68723
0.319976684,0.122089661,0.284798109,1.627849419,0.437531996,9.371125212,3.01075639,4.545126562,9.689772322,23.74243424,26.64152016,5,89592.4905
0.597968202,0.139089364,0.245510794,1.525941217,0.45616131,10.54723403,3.562212327,4.69796873,9.878613565,21.37199643,24.77722755,4,90239.08957
0.403693319,0.112228647,0.356870996,2.219413855,0.35719458,7.467778282,3.840087532,4.145847687,9.219101399,21.34905826,24.49584714,4,81957.89714
0.617009207,0.137671729,0.346867567,1.680447509,0.471850081,8.262796655,3.813725063,2.98718976,8.480068354,21.34282991,24.71549014,5,82629.93025
0.357426001,0.134479882,0.315868112,2.189299156,0.428981186,10.23139274,3.164842426,3.051349614,8.861350767,21.32707006,23.1220477,5,93841.28976
0.460637975,0.096114246,0.29557011,1.824653604,0.452362012,7.315244187,3.430732861,3.877704561,9.872977096,21.31824945,23.3796824,4,88642.62321
0.44434435,0.09756449,0.339751072,2.680836994,0.426945953,10.5781111,3.081652021,4.150604867,9.844602314,21.3006086,25.59906085,5,93598.10643
0.363629515,0.111038673,0.23055269,1.466335326,0.47971403,6.503692138,3.275573371,3.951760226,8.723657697,21.29821896,27.62461871,5,74272.53232
0.621130394,0.136091375,0.328002988,3.143825962,0.48101263,10.07234251,3.703975545,4.714701691,7.913829961,21.28593671,26.57261489,4,80124.73422
0.303983392,0.106691721,0.259132104,1.677780195,0.344582553,8.893890012,3.834250606,3.224033019,10.96897171,21.27452245,27.07024662,5,90191.1626
0.406190863,0.117380179,0.209611798,2.627509689,0.393997214,6.693468191,3.785193826,4.164886337,9.468471694,21.25957096,28.21510654,3,77707.43853
0.413276409,0.089631989,0.42659326,3.185079421,0.379942711,10.2294159,3.755216959,3.731600198,8.98171962,23.72714972,27.71117165,5,89740.60081
0.342800979,0.128911597,0.375171739,3.077180307,0.428515696,10.03736645,3.073589988,3.784150662,8.040465918,21.24614244,24.24105266,4,87033.79212
0.297612984,0.131932448,0.230153403,2.400967377,0.411896643,7.916107123,2.959866295,4.678791889,8.688582019,21.23395885,23.91074682,4,83013.27487
0.578326988,0.096714003,0.316288361,2.534690317,0.466876422,9.912528439,3.093616641,2.878003514,7.86565154,21.22644262,26.19415376,5,85007.87358
0.313911712,0.117091939,0.234211993,2.42047894,0.343891765,7.030947924,2.939898989,4.533075838,10.34251906,21.20845299,23.22545465,3,89939.10015
0.381929992,0.09447009,0.295229053,2.847415758,0.395772699,9.133705732,3.025437846,4.271980643,10.55343676,21.20209797,24.53496296,5,95187.84648
0.316135218,0.157027387,0.430726205,1.481099574,0.422606833,6.841697528,3.078966721,4.638058173,10.64978602,21.18665805,25.1918194,5,84732.80674
0.509129564,0.092981506,0.390370043,1.459440391,0.420485677,10.69956344,3.511955626,3.434505623,8.90743344,21.17781961,23.58840145,3,92162.516
0.531510464,0.122525512,0.280617955,2.796941678,0.357619369,6.752851688,3.202596538,3.830491062,8.63610536,21.16050031,24.09258812,4,80973.1244
0.345788367,0.116616613,0.355892575,1.787577809,0.470376503,7.809263593,3.200476114,4.536466413,7.949797626,21.15111548,27.2610314,5,74080.19865
0.684445916,0.162203537,0.229792798,1.532136851,0.461605524,7.606417528,3.089904263,4.266469714,8.298628847,21.1400434,27.09154019,5,74192.42571
0.496445489,0.146725278,0.254205111,3.036569011,0.356624906,9.760333518,3.030136736,4.639119352,9.452618348,23.71591642,25.07536597,3,94175.60232
0.520783974,0.0979866,0.425875482,2.780650573,0.384183684,7.204796723,2.923246251,4.326457325,9.05741256,21.13029633,25.12809182,5,83468.58426
0.324510136,0.123437972,0.431235579,1.493578047,0.455021111,8.932934479,3.411447291,3.074038678,10.18730369,21.11085931,25.41420915,5,91085.36043
0.692160377,0.138556656,0.291267322,3.03467775,0.387909227,8.450216642,3.623993968,3.465550087,9.371692511,21.10583605,24.59934352,4,86678.1146
0.690184687,0.098951442,0.221259914,2.657224273,0.380378133,7.435299359,3.514073784,4.340956886,10.21135902,21.0954238,27.3931591,5,83768.9605
0.359359425,0.09081087,0.228847616,2.353080707,0.382154799,7.51311979,3.692603545,3.1062659,10.4989922,21.08119322,28.89540317,5,84451.97466
0.54726379,0.096433615,0.348856151,2.362276627,0.380947349,9.937870263,3.574786892,3.210148286,8.41517111,21.06442966,25.28637835,4,85779.60941
0.409676244,0.140557185,0.26036289,3.202998169,0.390880564,8.278781484,3.933604571,3.451700784,10.06698764,21.05245405,28.88638992,5,83236.84907
0.515741753,0.154379208,0.433487667,1.625270367,0.448494968,7.736115186,3.367706928,3.891884958,9.008069753,21.04642678,23.96590527,3,82512.89855
0.412844229,0.097631057,0.236520567,1.518529764,0.351725991,8.104076713,3.730365055,3.162774642,10.39658483,21.03176811,28.5322325,5,84034.94175
0.338686577,0.136327456,0.411227396,1.942113774,0.411210821,9.284377057,3.303777917,4.209134977,8.766475287,21.0162097,28.6987713,3,79540.99888
0.302672671,0.155779394,0.222558302,2.196889188,0.43681907,7.571776731,3.459063035,4.464698908,9.02757691,23.70083049,28.95819575,4,79607.97423
0.371962422,0.128796542,0.356611815,1.726916567,0.33167727,10.56062385,3.89541612,3.534972718,8.36009453,21.0084548,25.79533738,3,82774.63373
0.362380299,0.128575754,0.215277119,1.707906607,0.391094807,10.04628332,3.558012068,3.326598408,10.95400889,20.99610166,28.07341386,5,91194.50045
0.377902495,0.124740456,0.273484121,2.38632422,0.333679567,8.09990588,3.900800951,2.934437578,7.975183223,20.98154377,24.23397272,5,79678.10623
0.489271121,0.108521813,0.21263506,2.07564241,0.43242104,7.243528897,3.79971149,4.248471365,9.062775417,20.96749172,28.00326182,5,75922.08029
0.677942921,0.124190117,0.300672458,3.158526985,0.324901348,8.132955551,3.457084877,3.056475955,9.244068955,20.96250459,27.6443153,5,82480.34081
0.299190924,0.132429501,0.313832442,2.975516884,0.428055086,7.91521601,3.841770679,4.709109707,7.798605557,20.94469355,23.75966148,4,77341.42825
0.637587768,0.144331547,0.317183075,3.031791973,0.342035569,7.693267165,3.89661164,4.70347327,8.967851272,20.9308887,25.94552915,3,78731.57976
0.308454834,0.160990035,0.27136908,1.632227439,0.390475061,8.47770803,3.522434945,4.023295051,8.306321022,20.92483634,25.98402156,4,76684.91252
0.314459782,0.121179542,0.246381788,1.86063339,0.354666892,7.884803011,3.147773889,4.175784122,8.066647668,20.90833617,26.56069148,4,75539.53946
0.336779773,0.093991885,0.258283631,3.148034738,0.443461502,10.82496037,3.818602782,3.415207394,7.896503909,20.90372835,28.00499834,5,81696.23829
0.31289603,0.128182108,0.40006736,2.863131944,0.397590959,6.638951635,3.748900162,3.032865289,9.464573665,23.68860778,27.67397217,4,83260.39659
0.394809191,0.130471752,0.340457294,1.766864863,0.386004283,8.995449089,3.134229303,4.242174987,10.13816092,20.88585898,26.13709533,5,87033.07915
0.388014905,0.11647628,0.283754645,2.27594642,0.416288346,7.501171278,3.378292905,3.575135252,10.58841321,20.87597081,23.99355659,5,90821.26237
0.372826402,0.095128013,0.252627596,1.744444316,0.371427866,8.432851172,3.270629675,3.421200117,10.39476214,20.86167814,27.32056128,5,87138.91348
0.538705088,0.149369406,0.26825856,3.028039835,0.364222178,7.792765284,3.447290164,4.108874483,8.17858156,20.84918286,24.3908347,5,78668.45547
0.5672676,0.132107026,0.288105849,2.989987287,0.352912315,8.007619906,3.155180773,4.676435664,8.997356445,20.83222103,24.89399951,3,82940.35856
0.586638728,0.115272596,0.215553381,1.813914631,0.423212876,10.06514965,2.937285724,4.099805036,9.912147427,20.82678719,23.03770825,3,94749.27115
0.346453881,0.147965388,0.292452159,2.227800713,0.404768704,6.26730123,3.621335787,3.905603885,8.451086631,20.80806931,25.32497252,4,74096.71421
