@@ROOF@@,@@WALL@@,@@FLOOR@@,@@WIN@@,@@SHGC@@,@@LPD@@,@@HEATEFF@@,@@COP@@,@@EPD@@,@@HSP@@,@@CSP@@,@@OCC@@,c0: Total[kBtu]
0.442179094,0.1199239,0.253868645,1.786594828,0.386036336,10.37027221,3.0384585,4.146580281,4.353334561,22.99375491,26.55187086,0.014232373,69049.70192
0.298951582,0.093407144,0.222777165,2.951273848,0.455381333,10.94664264,2.975688327,2.917821459,3.527566886,23.65618376,25.95277673,0.01076057,75392.84705
0.435445225,0.122968677,0.264437554,1.876995419,0.394265748,10.94832793,2.902966707,3.985506958,3.868019389,18.34403169,26.03005786,0.013893844,62357.55016
0.409564667,0.11607958,0.259554849,1.972055698,0.397276704,10.14423198,3.063731153,4.039726092,5.799813209,18.06194165,24.8018204,0.013643523,69950.72386
0.415776874,0.124720125,0.253158298,1.931110296,0.39546804,10.56589857,3.008362564,4.044363682,4.491563511,21.52434679,27.9326889,0.01003648,66969.38469
0.446816549,0.13786177,0.251232686,1.972321324,0.396833055,10.71225963,3.039696528,4.020882699,6.725360545,18.46334837,23.44997791,0.013013958,77341.91613
0.43474975,0.142104903,0.253799961,1.887984636,0.388420059,10.61446443,3.01384077,4.032166056,7.288064406,23.66557982,24.50778684,0.010239248,86119.52281
0.427380312,0.125813374,0.269370812,1.971930163,0.371901009,10.14670224,3.026691605,3.925514692,2.098550144,19.40832194,27.11015675,0.011821834,53498.50363
0.404506744,0.120222194,0.256177417,1.95447123,0.390269574,10.73894376,2.971804264,3.839335081,7.481612641,19.42605547,26.06188879,0.014263343,79181.97895
0.401206601,0.126824704,0.262171736,1.889085581,0.398274511,10.22561262,2.991935449,4.034218471,2.930360053,21.97405443,25.80142346,0.010823161,62241.29771
0.431939577,0.130014981,0.268770175,1.934021693,0.383863141,10.77488429,2.991139412,3.813255437,2.496741716,19.91027562,26.7874436,0.014343903,57369.04123
0.405284589,0.121577224,0.267860542,1.96710643,0.369286502,9.898014338,2.915516775,4.120241843,3.115441658,19.96979642,28.98926424,0.012284634,57203.01135
0.311749987,0.090361882,0.226509353,3.168464533,0.488881251,10.92193531,3.157090216,2.858618204,5.422100611,22.43233565,28.86912171,0.013769341,76473.18982
0.419122881,0.123986644,0.256926137,1.925679781,0.397868916,10.91913257,2.922488262,3.977520937,3.597667627,23.56430078,25.66091412,0.011315707,70305.44549
0.40627025,0.145666552,0.260165372,1.814889367,0.393263415,10.8374052,3.036851381,3.821368205,4.062326093,18.81668787,26.42779222,0.01392568,62385.50007
0.423417192,0.125060103,0.260525489,1.958620769,0.37667628,10.16033774,2.954105779,3.93351641,3.543516816,21.16050031,24.09258812,0.011464523,65878.87927
0.409758498,0.133477999,0.267198419,1.857000156,0.367257887,10.96251939,3.162668995,4.042706906,3.239882815,21.66223231,27.91558311,0.009593682,61936.74944
0.441207767,0.117898102,0.266009409,1.973072755,0.373447057,9.529342492,2.99729089,4.07771592,4.682175964,21.56041697,24.89613131,0.01243022,68815.2814
0.426101712,0.121669453,0.265745903,1.968745859,0.393125642,10.34562978,2.968556572,4.090173691,6.091302344,23.40618533,25.00403125,0.01093278,80013.04096
0.417365233,0.129252133,0.263229833,1.892914732,0.387307931,10.36303455,2.961445086,3.81622528,4.649593939,23.43391174,28.94727263,0.010449519,69920.30695
