@@ROOF@@,@@WALL@@,@@FLOOR@@,@@WIN@@,@@SHGC@@,@@LPD@@,@@HEATEFF@@,@@COP@@,@@EPD@@,@@HSP@@,@@CSP@@,@@OCC@@,c0: Annual_T[GJ]
4.319022182,1.452212981,1.778611173,1.669726475,0.351149772,7.432269138,3.750411645,3.012527374,9.534708608,23.98904686,25.41158447,0.066092368,1598.884145
5.139868997,1.007724026,2.610696701,1.479405034,0.366183723,8.363386888,3.46107147,2.9533578,10.61061193,23.89188037,26.39453632,0.064406569,1703.610643
3.483407458,1.547774986,3.254794781,3.155881472,0.360091153,9.299176534,3.81400383,3.062204975,10.03298482,22.80898694,28.7242217,0.063603227,1681.822481
5.53667082,0.931476249,1.74192498,1.561078186,0.378977422,10.35434682,3.421191303,3.111781059,8.60909194,22.79362814,28.41176862,0.064065843,1578.882369
4.636621443,1.085455658,2.955452194,1.908625522,0.392430187,10.84542029,3.534245001,3.692184403,8.311314685,22.77695331,28.49658171,0.06151768,1549.810133
3.851382693,1.103076622,2.834268932,3.112279354,0.390002356,8.293060008,3.173077321,3.919483006,8.141483472,22.76952324,25.53601896,0.057551846,1528.291565
2.272397293,1.078735274,3.106019853,2.026034646,0.331178974,7.928243396,3.805831611,3.619012571,8.753433362,22.75536567,23.8842622,0.063238746,1562.604173
3.317297949,1.531086129,2.290549586,2.334552541,0.360831161,9.318413131,3.142089368,3.860019509,8.352749322,22.75027325,26.5287516,0.0582418,1520.562471
2.53633323,0.863538742,1.720685721,2.806773793,0.398695404,8.342286087,3.531117502,3.301917209,10.02540996,22.72971489,25.09814817,0.061213491,1717.341103
2.362269571,1.35199797,3.060377679,1.600060525,0.384615651,9.179979715,3.65477765,3.682894885,9.125981714,22.7250583,28.98262068,0.066040372,1577.778196
3.80107977,0.896998886,3.156894139,3.109227083,0.34555987,9.561753346,3.752406568,3.739190834,8.996766188,22.71136095,28.07600727,0.053900259,1591.980671
2.615558894,1.124721747,1.999105705,1.817002859,0.341875852,10.20301326,3.383018874,3.639219781,9.815477582,22.69399762,28.61089967,0.054687738,1679.428678
2.763562064,1.258235115,2.080343818,1.778371038,0.36757587,8.875820571,3.82935759,3.338871113,9.973721815,23.87164574,27.58742179,0.054944378,1641.811622
4.100002598,1.040503314,2.313559602,2.03045264,0.338293179,10.40527019,3.809616222,3.795868782,10.91013073,22.6866682,24.01660429,0.058033858,1802.003029
5.656403422,0.823731828,3.179463345,1.488088866,0.38786148,10.97224409,3.15117378,3.271907247,10.23653555,22.67725717,26.76392315,0.053993551,1739.231525
3.577416576,0.839789719,1.899536499,2.893402646,0.396239775,7.407987718,3.836928971,3.3192662,10.89298863,22.6647862,24.61516844,0.06879272,1750.455774
2.819669514,0.754928216,2.892466263,1.953067114,0.36492867,9.977596895,3.587463037,3.546301004,10.80258008,22.64778747,26.30898294,0.052422254,1769.360665
2.389321914,0.722103282,3.051941233,2.842646706,0.354443665,7.552230421,3.563776234,3.119511543,10.20594135,22.63836716,28.31457822,0.05643178,1669.368109
3.878132329,1.025318346,1.656486685,1.744691184,0.399202911,7.909283515,3.259573423,3.050562294,9.800422753,22.62587122,23.24585137,0.050699776,1691.179054
2.692982798,1.0983068,2.301242405,2.614008712,0.34344348,10.92397798,3.478971034,3.225688614,8.855484069,22.61745609,23.19036886,0.055355927,1723.496639
2.668118164,1.145828896,1.793303904,2.601122648,0.367125628,10.59472136,3.75811242,3.190616935,10.85786759,22.60771283,28.78372663,0.056396291,1800.940098
2.647125443,1.584546209,2.256377629,1.704621727,0.341066635,7.235854367,3.626937903,3.87630083,10.50085668,22.58526997,25.85711209,0.059904412,1626.533057
4.087960713,1.416989321,2.412827751,1.708190163,0.37980789,8.756762819,3.482990204,3.073670988,8.498871014,22.57849863,26.62836176,0.05304951,1525.187565
2.81763481,0.983875368,1.956015866,3.023682248,0.363652535,8.42565247,3.356847948,3.510692013,9.948791569,23.8641219,26.19036422,0.051881901,1693.990534
3.550315531,1.019859415,1.919454479,1.521608369,0.385987038,8.871329751,3.826367309,2.851765871,8.008817473,22.56051581,26.67597736,0.057243363,1504.917036
3.983184256,1.332988533,1.764528261,1.579593533,0.336496206,9.676873583,3.101042154,2.781253511,9.943067964,22.55088441,25.33448693,0.061474697,1725.972367
2.655924568,0.776792618,3.03883301,2.622533558,0.364782005,10.08388551,3.432169946,3.476685534,8.190547201,22.54038101,27.60998507,0.051957704,1565.504971
2.557748125,0.961877408,2.218409807,2.704519649,0.326647299,10.9563187,3.344303646,3.303740184,8.962618737,22.53409002,27.69261943,0.06203868,1661.909837
2.624991009,0.747672225,1.844241539,1.758398637,0.383134246,7.848211991,3.335913623,3.815335879,9.753802568,22.52053757,24.4616232,0.062631418,1641.208505
2.328523037,1.361754377,2.364754983,2.19140708,0.349568735,10.54315361,3.706833342,3.480509315,10.20157849,22.51055672,28.22816277,0.056649888,1726.956296
5.60093734,0.960887117,1.72934027,1.60325479,0.372521498,7.6841117,3.672790413,3.197088834,10.37220874,22.49864501,25.87922776,0.069719338,1659.349734
2.346897063,1.304757578,1.876578341,1.800122333,0.39971195,9.120695997,3.346195457,2.930529611,9.502671611,22.47758096,23.88886431,0.055205405,1706.816711
3.456467468,0.788016712,3.058842122,2.021978775,0.346875352,10.18542657,3.315984246,3.393968123,9.596920623,22.47498948,24.9321185,0.061188904,1710.568658
3.445132361,1.324173276,2.752716054,2.874672216,0.399564664,7.644466809,3.55674898,3.722954972,8.258397777,22.46359354,25.47792479,0.05791463,1501.93495
3.399203877,1.454856982,1.94431483,2.296126852,0.394293627,7.502073977,3.137517801,3.259409845,7.920004274,23.84949829,24.14621034,0.06298218,1520.276084
3.965702784,0.877649619,2.646035606,2.136332083,0.338674129,9.340547873,3.155323648,2.90390535,10.27949598,22.44814276,24.13206515,0.067360477,1776.1143
3.678826169,0.777702779,2.827063033,2.637773814,0.397122716,10.56850071,3.795604272,2.904447752,9.679401896,22.43233565,28.86912171,0.065897805,1715.500731
3.094453496,0.866293878,2.789498753,1.973614476,0.351895063,10.19579819,3.352195038,3.567949221,9.382840069,22.41701731,23.33794358,0.050589608,1706.779248
3.832475944,0.81696124,1.929482422,2.437406325,0.337919794,9.354786413,3.783898494,3.862733491,10.22806732,22.40914028,26.65476706,0.056899431,1676.188329
4.926709155,0.756908389,1.773484225,3.047448677,0.335183822,10.94287134,3.636022742,3.079024664,9.650490836,22.39549734,27.40926693,0.053690239,1715.525507
2.398625953,0.728916137,2.379499476,2.427951303,0.345036617,8.631497524,3.245971934,3.601213918,10.43836847,22.38736103,27.9682916,0.058484357,1699.631469
2.758583281,1.228790248,1.807447639,2.168351326,0.398344149,10.49800715,3.131348977,3.638048958,9.762218485,22.37126677,23.70761304,0.058664304,1744.159985
3.655805838,0.802044604,3.114115529,2.709388454,0.384106657,8.516641847,3.30657293,2.920605075,8.601449024,22.36774884,28.91765321,0.068654999,1562.650325
3.928029822,1.317650065,2.65880908,1.742831689,0.342730413,9.034754784,3.68390829,3.493509597,9.594017464,22.35101547,26.47544729,0.062394896,1613.579093
2.597699893,1.115144739,2.972886427,1.991938828,0.395524502,7.271271115,3.208708572,2.960893297,8.029714718,22.34160278,27.20137598,0.056154733,1463.620526
4.570009836,0.894898244,2.239621421,3.190733696,0.398189828,10.96368335,3.262033068,3.037140867,8.543468759,23.83330168,25.75105887,0.05968298,1693.421361
2.877895726,1.013466792,2.866409612,2.196993544,0.392205063,8.243229664,3.499920471,3.346979348,10.60355186,22.32523404,28.13726633,0.066913662,1683.689454
2.931157605,0.773691414,2.262830705,2.187130954,0.34205711,8.490091501,3.72271582,3.749917873,8.209638109,22.31796123,28.42547916,0.064207007,1489.473885
2.831901202,1.058761267,2.982644574,2.06164245,0.370449683,8.064280429,3.634608715,2.894336428,8.740420772,22.30767456,26.08091599,0.051323504,1563.590453
5.175941808,1.050825151,3.172810966,2.824525179,0.342264837,9.449571369,3.516890762,2.887749113,8.455437467,22.28429206,23.26719867,0.05972322,1636.443368
3.035895274,0.81942309,1.841001257,3.082803145,0.359091746,7.691740837,3.807337301,3.82795331,9.363031168,22.27573658,24.40506766,0.060546675,1616.829512
2.730105401,1.323359227,2.076176279,2.405152641,0.328182245,7.988942796,3.605159183,3.318069142,10.57927061,22.26664043,23.15483655,0.069551683,1745.495875
3.313520388,0.79573184,1.763525555,1.913156293,0.360344158,9.640998075,3.584652617,3.071488899,10.10663532,22.25163535,25.43101856,0.069427706,1734.333897
2.377234019,0.915120949,1.987239652,2.361185633,0.324819456,10.85695752,3.808490135,3.203546312,10.38542156,22.23793543,23.46548309,0.062188267,1839.076324
2.493859207,1.241458897,3.296409898,2.297916136,0.361763195,9.4642669,3.174970382,3.066131576,8.321534876,22.23022768,23.60538594,0.054724453,1617.73888
4.617863944,1.180835915,2.889319758,2.238729421,0.359966094,9.231890105,3.710423858,3.489460315,8.278061345,22.21706119,27.63299357,0.052378886,1501.697345
2.512316788,0.723651888,1.883761499,2.616380439,0.389770401,9.768946972,3.169933463,3.697935194,9.700645025,23.82922531,26.96941141,0.050065531,1707.200308
3.567984542,1.118122053,2.616269856,1.539705762,0.351414561,7.6996614,3.293164971,3.363162016,9.737829111,22.2074502,27.14138353,0.058393,1589.117612
3.169052404,1.146781105,2.386023787,2.095450768,0.374118868,7.597146382,3.239137809,3.663122889,10.90357787,22.19321358,24.54078749,0.061031436,1718.568894
4.356379734,1.509683871,2.004907663,2.512377937,0.373296935,10.36502627,3.637633091,3.78055189,9.704458707,22.18485642,23.323213,0.057046718,1710.030817
4.073897504,1.004695109,2.648976,2.117792075,0.329795393,10.45555879,3.453617343,3.159359979,9.377622828,22.16627517,27.66587374,0.058420987,1656.726524
2.965108004,1.071065593,2.817645723,1.838861745,0.384882958,7.562951432,3.457385506,3.908854663,10.79140478,22.15537401,24.68947955,0.051652446,1694.695983
2.427992251,0.735077159,2.189420101,1.753571794,0.351806349,7.582885339,3.514816009,3.430010453,8.474466872,22.14978759,28.85323842,0.050178171,1501.785683
3.726818059,0.865143613,2.814822719,1.638485916,0.360758953,10.81865429,3.375100815,3.168179883,7.999676545,22.1325438,23.58424632,0.05437883,1607.862885
2.526092612,0.964576937,2.543408494,2.591903232,0.377803385,7.749085033,3.135356219,3.545449507,9.693469795,22.11803598,23.20412083,0.051515738,1679.044505
3.120347562,0.797234411,2.050266871,2.978244221,0.388049186,10.77135595,3.726576663,2.990166812,8.69821638,22.10752809,25.29216084,0.053512522,1688.10693
3.102798508,1.111349383,1.974109285,2.90655545,0.343680937,8.206820894,3.145410953,3.359084611,10.43137633,22.10016243,28.12475178,0.056980722,1685.430668
2.654786682,0.851065909,1.96690866,2.559194806,0.331534367,8.169321202,3.381559988,3.313192092,9.135203744,23.81459999,26.66191993,0.055705868,1613.418298
2.505440071,1.461468434,2.786606385,1.726633759,0.344312711,7.421394885,3.328040691,2.847745119,10.312483,22.08857377,27.47375135,0.057022829,1652.812018
4.175242372,0.79221174,2.393636373,1.665014525,0.361373383,7.912360031,3.772869528,3.738984456,9.2579054,22.0700007,28.2378544,0.057114819,1536.721816
3.584628854,1.265698573,3.080114579,1.593800759,0.334469619,10.99599001,3.160211564,3.041733542,8.200363145,22.06024906,25.34082105,0.06848249,1608.08832
3.346256997,0.744618212,2.32920256,1.629430388,0.353815318,8.616645907,3.69675625,3.221454292,10.81971237,22.05024867,27.7859714,0.058938956,1715.200017
3.341241095,1.263700923,2.11799475,1.557801281,0.335400041,8.160123532,3.435709368,3.025367633,8.28998063,22.03620855,27.00460977,0.053656572,1497.420686
3.206708559,1.22166918,2.515017672,2.329078504,0.354668485,9.694740134,3.330998773,3.200841162,8.55294653,22.02821295,28.5913178,0.061857848,1574.675576
4.512701255,1.084015621,1.891008028,2.235356319,0.374271137,10.98970238,3.229335054,2.916785161,8.818412856,22.0090459,27.53070603,0.062865336,1640.499551
2.681135449,0.970690042,2.390170145,2.879824262,0.330156281,9.152069545,3.220193708,3.503336084,10.34799193,22.00427475,23.23347571,0.067899656,1780.86426
2.331007356,0.763127766,2.535725449,1.598234412,0.337828126,9.564283006,3.586160674,3.077822456,10.15132081,21.99014255,24.12549774,0.055308267,1761.853084
2.407857512,1.133976427,2.291773792,2.02299728,0.394568612,7.785384055,3.456879607,3.713311381,8.295580583,21.97405443,25.80142346,0.056077203,1491.799016
3.363091531,1.511771356,1.960889434,1.717521053,0.349309104,8.685668323,3.769921524,3.069149844,10.55729567,23.80453283,27.4596922,0.060909371,1688.484849
3.254849872,1.216856108,2.115064394,1.958444853,0.393145618,8.78562535,3.493419352,3.154388776,8.406465206,21.97007261,25.11610944,0.065508643,1559.341618
4.016416061,1.473412006,2.927820194,1.622322515,0.328806551,10.47623131,3.615891911,3.871673209,8.943167821,21.95671006,25.03127391,0.062327563,1611.783493
